id;cod_entrada;cod_saida;cliente;descricao;Beneficiamento;Setor;und;Peso;Valor_Unit;
738;771206;94495A0;CISER FIXADORES AUTOMOTIVOS SA;PO SX FL DE TQ MA 5 CHV 8 ZNI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,002;5,28;
739;796126;96876A1;CISER FIXADORES AUTOMOTIVOS SA;PASDPL 3PJOB AC MA6 X 25 RI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,045;5,28;
740;788678;801368;CISER FIXADORES AUTOMOTIVOS SA;PO SXFL AC  C.8  M6X1 CHV 10;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,008;5,28;
741;788679;801369;CISER FIXADORES AUTOMOTIVOS SA;PASXFL M POINT AC M6X1X18 RI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,007;5,28;
742;790726;801406;CISER FIXADORES AUTOMOTIVOS SA;POSXFL AC M8X1.25 6H CL8 CH13 H=12,8;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,010;5,28;
743;790727;801407;CISER FIXADORES AUTOMOTIVOS SA;PASXFL MPOINT AC M8X1,25X21,8RI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,010;4,65;
744;790539;96710A1;CISER FIXADORES AUTOMOTIVOS SA;PA CI SI AR 8.8 M6X1X25 6G RP ZNIP (CO);ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,012;6,68;
752;5Z0806642E;5Z0806642;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;PLACA DIVISORIA DIR. ESTAMPADA;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,366;0,57;
753;2R2813589E;2R2.813.589;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;CHAPA ESQU.;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,410;1,67;
754;2R2813590E;2R2.813.590;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE DIR.;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,443;1,67;
755;AE020120027E;AE020120027;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORCO DE ESTAMPADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,037;0,31;
759;46812288C;46812288;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;CHAPA FIX. FILTRO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,096;0,83;
764;AE020120015E;AE020120015;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE CABO 2 ESTAMPADO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,032;0,28;
766;46480279CS;46480279;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;PIASTRA ANTERIOR DIR CPL;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,094;0,47;
767;7592429E;75924290;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORCO MOVEL ESTAMPADO S REVEST;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,000;0,15;
770;V40458000;V40458000;DN AUTOMOTIVOS BRASIL LTDA;TOP MOUT 52027224;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,490;0,42;
771;V40458700;V40458700;DN AUTOMOTIVOS BRASIL LTDA;SEMI LAVOR PT2367 226;ZN IRIDESCENTE TRIVALENTE - EA2;ESTACIONARIO I;PC;0,390;0,73;
772;192A8728P2;192A8728P2F;ABB ELETRIFICACAO LTDA;WERE KEPEER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,037;4,71;
773;252B2639P1;252B2639P1F;ABB ELETRIFICACAO LTDA;DIMPLED ARC RUNNER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,089;5,14;
774;255V289P1;255V289P1B;ABB ELETRIFICACAO LTDA;PINO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,026;7,37;
775;286A8749P1;286A8749P1F;ABB ELETRIFICACAO LTDA;PLATE;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,001;5,14;
777;566B760P18;566B760P18F;ABB ELETRIFICACAO LTDA;CRADLE;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,021;6,97;
778;567B253P7;567B253P7F;ABB ELETRIFICACAO LTDA;LATCH ( SEM SPRING LATCH );ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,006;5,14;
779;569B578P1;569B578P1F;ABB ELETRIFICACAO LTDA;SCREW RETAINER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,002;5,14;
780;793A144P1P;793A144P1;ABB ELETRIFICACAO LTDA;ARC RUNNER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,056;5,14;
781;793A479P3;793A479P3F;ABB ELETRIFICACAO LTDA;COMPONENTE DE DIST. RESID. ESTAMPADO E;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,009;3,53;
782;793A504P3;793A504P3F;ABB ELETRIFICACAO LTDA;MAGNETO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,063;4,92;
783;793A518P1;793A518P1F;ABB ELETRIFICACAO LTDA;SPACER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,001;5,14;
784;794A593P2P;794A593P2;ABB ELETRIFICACAO LTDA;CLIP FILLER;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,050;3,93;
785;193A1449P2;193A1449P2F;ABB ELETRIFICACAO LTDA;CLIP;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,043;6,97;
787;566B586P1P;566B586P1;ABB ELETRIFICACAO LTDA;HANDLE YOKE;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,004;5,26;
788;566B612P1P;566B612P1;ABB ELETRIFICACAO LTDA;FRAME - BICROMATIZAR;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,007;4,92;
789;566B614P1B;566B614P1;ABB ELETRIFICACAO LTDA;TRIGGER;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,010;4,70;
790;566B615P1P;566B615P1;ABB ELETRIFICACAO LTDA;BEARING;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,017;5,26;
791;566B615P2P;566B615P2;ABB ELETRIFICACAO LTDA;BEARING - BICROMATIZAR;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,018;5,26;
792;793A104P1P;793A104P1;ABB ELETRIFICACAO LTDA;RETAINER;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,025;5,26;
793;793A109P1B;793A109P1;ABB ELETRIFICACAO LTDA;LATCH;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,015;5,26;
794;793A119P1P;793A119P1;ABB ELETRIFICACAO LTDA;MAGNETO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,027;5,53;
795;793A122P1P;793A122P1;ABB ELETRIFICACAO LTDA;ARMATURE;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,020;5,26;
796;793A145P1P;793A145P1;ABB ELETRIFICACAO LTDA;BRACKET;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,055;6,50;
797;793A504P4;793A504P4F;ABB ELETRIFICACAO LTDA;MAGNETO - BICROMATIZAR;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,001;5,15;
799;569B382P1;569B382P1F;ABB ELETRIFICACAO LTDA;SHIELD;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,097;1,51;
800;793A137P1P;793A137P1;ABB ELETRIFICACAO LTDA;BRAID END;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,022;1,54;
801;793A137P2P;793A137P2;ABB ELETRIFICACAO LTDA;BRAID END;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,026;1,54;
802;10083333P3;10083333P3F;ABB ELETRIFICACAO LTDA;HANDLE TIE;ZN PRETO TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,011;9,98;
803;208C4016P1;208C4016P1F;ABB ELETRIFICACAO LTDA;HANDLE TIE;ZN PRETO TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,030;9,98;
804;ACO2344;ACO2344;ABB ELETRIFICACAO LTDA;SUPORTE PARA CADEADO;ESTANHO AÇO - RM;RM - ESTANHO;KG;0,144;10,88;
805;793A522P7;793A522P7F;ABB ELETRIFICACAO LTDA;L.STRAP (ACO);ESTANHO AÇO - RM;RM - ESTANHO;KG;0,017;7,73;
809;0019.R11000000;0019.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA PROJECAO DE SOLDA;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,003;3,03;
810;0022.R21010000;0022.R21010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M8X14.00X;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,011;3,03;
812;0082.R21010000;0082.R21010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M8;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,008;3,03;
814;0107.R22000000;0107.R22000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M8X14.00X;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,009;0,00;
815;0112.R87000000;0112.R87000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,018;3,03;
817;0165.R11000000;0165.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADEADA DE SOLDA M6;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,004;3,03;
818;0167.R11000000;0167.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA C GUIA M6;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,003;3,03;
819;0174.R11010000;0174.R11010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M6;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,009;3,03;
821;0194.R43000000;0194.R43000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA M12;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,015;3,03;
823;0241.R31000000;0241.R31000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M10;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,002;3,03;
824;0243.R87010000;0243.R87010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA 7.16;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,019;3,03;
825;0253.R11000000;0253.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXT DE SOLDA C GUIA M6;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,008;0,00;
826;0260.R21000000;0260.R21000000;NUTEP SA INDUSTRIA METALURGICA;PORCA REDONDA DE SOLDA M8;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,008;3,03;
827;0273.R31000000;0273.R31000000;NUTEP SA INDUSTRIA METALURGICA;PORCA REDONDA DE FLANGE C SOLDA M;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,030;3,03;
828;0277.R43010000;0277.R43010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA;DECAPAR E OLEAR - RM;ROTATIVO I;KG;0,022;1,13;
829;0300.R87000000;0300.R87000000;NUTEP SA INDUSTRIA METALURGICA;PORCA REDONDA DE SOLDA M10;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,029;3,03;
830;0031.R20000001;0031.R20000001;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE C TORQU;COBREAGEM - RM;RM - COBRE;KG;0,010;0,00;
832;0030.R10000000;0030.R10000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA C/GUIA M6;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,003;0,00;
833;0206.S87010005;0206.S87010005;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA C ARRUELA SPL;FOSFATO DE ZINCO OLEADO;ROTATIVO II;KG;0,002;1,73;
834;0226.R20000000;0226.R20000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,011;7,97;
837;0093.R21010000;0093.R21010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M8;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,007;1,13;
838;0100.R32000000;0100.R32000000;NUTEP SA INDUSTRIA METALURGICA; PORCA REDONDA DE SOLDA C GUIA M1;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,024;1,13;
840;0132.R43010007;0132.R43010007;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA COM FLANGE DE  SO;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,033;1,13;
842;0202.R43010000;0202.R43010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M12;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,031;1,13;
844;0132.R43010000;0132.R43010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE C SOLDA;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,033;1,13;
845;0236.R30010000;0236.R30010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE SOLDA C GUIA M;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,012;1,13;
847;0266.R31010000;0266.R31010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE SOLDA C GUIA M;OLEAR - RM;RM - DECAPAR;KG;0,012;0,00;
848;0139.R20010000;0139.R20010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M8;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,008;5,35;
850;0113.R05000000;0113.R05000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M5;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;KG;0,002;0,00;
851;0044.R21000000;0044.R21000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA  M8 - DIN;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,008;7,97;
854;67174412;67144412;IOCHPE MAXION S/A;TRAVA N 1  (4130);ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,001;0,00;
855;67243133;67253086;IOCHPE MAXION S/A;TRAVA N 1  (7510);ZN INCOLOR TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,001;0,00;
858;57200001;57200174;IOCHPE MAXION S/A;SUPORTE FIX. MICRO (7590);FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,018;0,04;
866;57211023;572010618;IOCHPE MAXION S/A;SUPORTE CILINDRO ESTAMP.  (4800);FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,063;0,36;
867;57211090;57201200;IOCHPE MAXION S/A;SETOR DENTADO (2440);FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,118;0,30;
868;67174414;67144414;IOCHPE MAXION S/A;TRAVA N 3  (4110);ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,001;0,00;
869;67243135;67263066;IOCHPE MAXION S/A;TRAVA N 3  (7180);ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,000;0,00;
878;57201742;57201742;IOCHPE MAXION S/A;SUPORTE FIXACAO BATENTE LD ESTAMPADO;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,184;0,57;
879;57201743;57201743;IOCHPE MAXION S/A;SUPORTE FIXACAO BATENTE LE ESTAMPADO;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,184;0,57;
883;67165774;67145774;IOCHPE MAXION S/A;PLACA (3760 )LD;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,133;0,40;
884;67165775;67145775;IOCHPE MAXION S/A;PLACA BASE (3750) LE;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,133;0,40;
886;67174413;67144413;IOCHPE MAXION S/A;TRAVA N 2  (4120);ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,001;0,01;
887;67243134;67263065;IOCHPE MAXION S/A;TRAVA N 2  (7150);ZN PRETO TRIVALENTE + SELANTE - RA1;ESTACIONARIO I;PC;0,000;0,00;
888;566B780P1;566B780P1F;ABB ELETRIFICACAO LTDA;LINE STRAP - PRATA QUIMICA;PRATEAGEM - RM;RM - PRATA;KG;0,013;9,29;
889;569B441P6;569B441P6F;ABB ELETRIFICACAO LTDA;HOOK ESTANHO;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,087;7,73;
912;67369902;67349902;IOCHPE MAXION S/A;PERCURSOR COM TRATAMENTO TERMICO;ZINCO PRETO TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;PC;0,060;0,36;
913;566B610P4P;566B610P4;ABB ELETRIFICACAO LTDA;HEATER 150A - ESTANHO;ESTANHO LATÃO - RM;RM - DECAPAR;KG;0,010;7,91;
918;566B762P4;566B762P4F;ABB ELETRIFICACAO LTDA;COMPONENTE DE DISJ. RESID.;ESTANHO COBRE - RM;RM - ESTANHO;KG;0,018;7,77;
919;566B610P1P;566B610P1;ABB ELETRIFICACAO LTDA;HEATER 225A - ESTANHO;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,010;7,91;
920;569B441P4P;569B441P4;ABB ELETRIFICACAO LTDA;HOOK - ESTANHO BRILHANTE - F702D;ESTANHO AÇO - RM;RM - ESTANHO;KG;0,003;7,14;
921;0075.S66010000;0075.S66010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA M16;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,042;3,03;
923;PF0P30917-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;16.30X5.20 BLANK PORCA CILINDRICA;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,007;0,71;
925;566B610P5P;566B610P5;ABB ELETRIFICACAO LTDA;HEATER 125A - ESTANHO;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,010;7,91;
926;796809;96974A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M6X1,0X14RI;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,007;1,65;
931;793A522P3;793A522P3F;ABB ELETRIFICACAO LTDA;COMPONENTE DE DISJ. RESID.;ESTANHO COBRE - RM;RM - ESTANHO;KG;0,015;7,77;
933;566B610P3P;566B610P3;ABB ELETRIFICACAO LTDA;HEATER 175A;ESTANHO AÇO - RM;RM - ESTANHO;KG;0,011;7,91;
934;566B762P7;566B762P7F;ABB ELETRIFICACAO LTDA;BLADE;ESTANHO COBRE - RM;RM - ESTANHO;KG;0,002;7,77;
937;797449;97080A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 8.8 M12X1.25X55 RP ZIT;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,125;2,31;
949;PF0P31196-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M-81,25(6H)8.4 PORCA SOLDA QUAD 1;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,009;0,70;
972;PF0P31197-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1,5(6G)X10,5 PORCA QUAD SOL P;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,017;0,73;
1050;780140;95728A1;CISER FIXADORES AUTOMOTIVOS SA;PA AB TV AC  G5 UNF 5/8X79 RP BCT;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;KG;0,162;2,29;
1051;795268;96615A2;CISER FIXADORES AUTOMOTIVOS SA;PA MQ PN AC TMA 5X10;ZN INCOLOR TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,020;3,77;
1052;791108;801417;CISER FIXADORES AUTOMOTIVOS SA;PA OCT AC 8.8 M6X1,0X13RI;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,008;5,28;
1053;797392;97062A1;CISER FIXADORES AUTOMOTIVOS SA;PASXFL AC 8.8 M6X1X56,5 RPZFPT;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;1,000;1,65;
1057;566B611P1P;566B611P1;ABB ELETRIFICACAO LTDA;CRANCK;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,009;1,27;
1058;252B2803P2;252B2803P2F;ABB ELETRIFICACAO LTDA;STAB;ESTANHO COBRE - RM;RM - ESTANHO;KG;0,020;7,77;
1059;192A8700P1T;192A8700P1;ABB ELETRIFICACAO LTDA;BUCHA;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,048;7,14;
1060;566B762P8;566B762P8F;ABB ELETRIFICACAO LTDA;STEEL BLADE;ESTANHO AÇO - RM;RM - ESTANHO;KG;0,020;7,73;
1061;PF0P30197-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;PORCA M8X1.25 .6H CL8 SEXTAVADA T;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,005;2,04;
1066;0023.R20000000;0023.R20000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA C INSERTO DE INOX;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,008;4,16;
1068;PF0P40256-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.00X20(6G) CIL SX INT 88;ZN FERRO PRETO + SELANTE - RA2;ROTATIVO II;KG;0,007;3,39;
1082;PF0P31229-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X10.0(6H) PORCA SX SOLD;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,012;0,71;
1125;PF0P36068-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6 X 1.0 - 6H PORCA SX ARR CON;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,003;9,42;
1127;PF0P31257-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA; PORCA SOLDAM14-2.0X1;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,046;0,71;
1129;PF0P64274-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M8-1.25X32 SX FLG 88;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,019;1,92;
1149;PF0P43966-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TT2000M6-1.00X20.0 SX FL ZN-NI PR;ZN NIQUEL INCOLOR + DSH + SELANTE + OLEO - RA2;ROTATIVO II;KG;0,007;7,66;
1156;20010794;20040069;PROMA BRASIL AUTOMOTIVA LTDA;OP20 SUPORTE DO TIRANTE CX2 20546A.020;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,025;0,07;
1157;20190002;20040040;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA FIXA DIANT INF ESQUERDA CX 205;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,175;0,43;
1158;20190006;20040036;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL TRASEIRA INF ESQ CX 2052;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,101;0,28;
1159;20190007;20040051;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL TRASEIRA SUP DIR 20520A-;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,101;0,28;
1160;20190010;20040035;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA FIXA TRAS INF ESQUERDA CX 2052;ZN INCOLOR TRIVALENTE - EA1;ROTATIVO I;PC;0,191;0,43;
1161;20190011;20040037;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL DIANT INF DIR 516A-020;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,113;0,24;
1162;20190001;20040038;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA FIXA DIANT INF DIREITA CX 2051;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,177;0,43;
1163;20190003;20040055;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL DIANT SUP DIR 0512A-020;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,105;0,24;
1164;20190008;20040053;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL TRASEIRA SUP ESQ CX 2051;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,102;0,28;
1165;20190005;20040033;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL TRASEIRA INF DIR. 20524A;ZN INCOLOR TRIVALENTE - EA1;ROTATIVO I;PC;0,103;0,28;
1166;20190004;20040057;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA MOVEL DIANT SUP ESQ CX;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,106;0,24;
1171;796896;96998A0;CISER FIXADORES AUTOMOTIVOS SA;PO SX FL AC C.10 UNF 7/16 CHV 17 ZB;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,013;2,40;
1177;46763607CS;46763607Z;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;ANEL FIXACAO DA BOIA COMPLETA;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,176;0,30;
1179;429002;429002;USIMETAL INDUSTRIAL LTDA.;PARAFUSO M6X1X20;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;PC;0,006;0,04;
1180;509125;509125;USIMETAL INDUSTRIAL LTDA.;PARAFUSO;ZN FERRO PRETO + DSH + SELANTE - RA2;ROTATIVO II;PC;0,009;0,04;
1182;649002;649002;USIMETAL INDUSTRIAL LTDA.;BUCHA;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,004;0,02;
1185;5574;5574;USIPAR USINAGEM E PARAFUSOS LTDA;GANCHO FORJADO;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,529;2,61;
1186;720;505023863;USILIDER USINAGEM DE METAIS LTDA;INSERTO METAL COLLAR 10.25;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,001;0,01;
1188;002T2251523COT129P10;002T2251523COT129P10;PROTOMINAS INDUSTRIA E COMERCIO LTDA;218037 SUPORTE DE FIXACAO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;1,700;23,30;
